Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Date,,,,,
2024-08-29,12453.7998046875,12480.0,12250.0,12343.0,608598
2024-08-30,12403.0,12570.0,12316.2001953125,12460.0,2271179
2024-09-02,12427.400390625,12525.0,12350.400390625,12373.0,331514
2024-09-03,12397.099609375,12474.2998046875,12359.900390625,12474.0,445514
2024-09-04,12336.25,12398.0,12234.099609375,12325.0498046875,735076
2024-09-05,12298.599609375,12370.0,12230.0,12337.0,595865
2024-09-06,12186.150390625,12304.849609375,12094.7001953125,12250.0,733354
2024-09-09,12145.75,12219.849609375,12102.0,12197.5,415790
2024-09-10,12263.400390625,12288.0498046875,12098.0,12150.099609375,285122
2024-09-11,12242.599609375,12334.0,12165.0,12260.0,349799
2024-09-12,12400.849609375,12427.0,12151.349609375,12262.099609375,547830
2024-09-13,12316.0498046875,12395.0,12291.0498046875,12365.0,361093
2024-09-16,12289.0,12364.0,12256.0,12321.9501953125,170114
2024-09-17,12245.75,12285.0,12151.650390625,12285.0,568161
2024-09-18,12204.099609375,12337.9501953125,12170.0,12240.0498046875,182282
2024-09-19,12351.5,12410.0,12206.400390625,12259.9501953125,465608
2024-09-20,12614.5,12705.150390625,12360.0498046875,12360.400390625,875654
2024-09-23,12683.099609375,12749.0,12625.0,12625.0,235586
2024-09-24,12738.599609375,12778.9501953125,12583.099609375,12583.099609375,425916
2024-09-25,12785.2998046875,12816.2001953125,12611.0,12727.25,341172
2024-09-26,13383.7998046875,13411.0,12830.0,12835.0,1471069
2024-09-27,13495.599609375,13541.650390625,13274.4501953125,13383.0,865698
2024-09-30,13238.0,13500.0,13208.7001953125,13343.5498046875,415743
2024-10-01,13166.0,13300.4501953125,13000.0498046875,13238.0,388888
2024-10-03,12647.349609375,13148.0,12592.2998046875,12941.0498046875,863520
2024-10-04,12605.75,12877.849609375,12512.5,12689.900390625,679362
2024-10-07,12527.5,12648.0,12378.0,12626.0498046875,465500
2024-10-08,12531.9501953125,12630.099609375,12462.0498046875,12502.25,387060
2024-10-09,12760.7001953125,12850.0,12540.5,12554.9501953125,465231
2024-10-10,12944.099609375,12965.0,12711.5,12798.900390625,492698
2024-10-11,12776.650390625,12980.0,12725.0,12944.099609375,274243
2024-10-14,12537.849609375,12799.0,12462.2998046875,12775.0,488067
2024-10-15,12446.75,12709.0,12355.0,12709.0,532135
2024-10-16,12383.900390625,12454.9501953125,12231.0,12414.0498046875,418138
2024-10-17,12143.75,12420.099609375,12070.0,12400.0,875937
2024-10-18,12105.099609375,12141.25,11844.4501953125,12070.0,506871
2024-10-21,12175.900390625,12250.0,11944.5498046875,12145.5498046875,375275
2024-10-22,11923.2998046875,12289.7998046875,11840.0,12215.9501953125,904901
2024-10-23,11956.2001953125,12119.900390625,11753.4501953125,11923.2998046875,412638
2024-10-24,11763.7001953125,11998.9501953125,11636.900390625,11998.9501953125,552495
2024-10-25,11502.849609375,11794.2998046875,11440.0,11763.599609375,624582
2024-10-28,11483.25,11632.650390625,11440.0,11504.7998046875,613830
2024-10-29,11046.0,11483.0,10742.4501953125,11450.0,2268683
2024-10-30,11256.4501953125,11520.0,10945.0,10979.0,1672966
2024-10-31,11076.4501953125,11247.5498046875,11050.0,11225.0,838211
2024-11-01,11110.0,11209.5498046875,11080.0,11150.0,65670
