Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2024-07-01,258.5376281738281,262.6803156018846,252.04170756721953,253.90471250976566,30757528
2024-07-02,263.85693359375,267.19068291896826,259.0033660999742,259.49362423377045,36276968
2024-07-03,264.2491455078125,267.4113165917141,262.533241965554,265.6709061263057,16049384
2024-07-04,260.1800231933594,269.05368431909403,259.3955921483041,265.425791725787,19524632
2024-07-05,262.3371276855469,263.0235010741321,259.56718705393354,260.49865959788985,10376090
2024-07-08,265.3277282714844,266.21018699515884,262.2881216250644,262.7538728723599,12176360
2024-07-09,265.22967529296875,267.16620108793023,263.56278551232185,266.70044983248613,8681444
2024-07-10,262.5577392578125,266.38174674140913,260.69476432200713,265.22965208877457,9233748
2024-07-11,261.84686279296875,264.5187756628934,259.83681637136436,263.1215519214102,8807618
2024-07-12,274.6181335449219,276.89781614513817,265.49931337510213,267.19071009331736,54186042
2024-07-15,274.3974914550781,277.9273561057234,272.6570810140534,277.9273561057234,16099478
2024-07-16,274.3974914550781,275.81922213066923,272.779645551069,275.4515285196225,11239032
2024-07-18,281.0159912109375,281.6043070041031,272.75512302849404,272.85318064785235,25019786
2024-07-19,273.1718444824219,284.3007103627482,271.946199119456,284.3007103627482,26523490
2024-07-22,247.97256469726562,258.2434788585822,245.88896757311,255.42449451413637,76014568
2024-07-23,245.39871215820312,249.0511413775692,238.4370553721817,249.0511413775692,25847632
2024-07-24,245.1781005859375,248.24221398317854,245.05553605004783,246.3547171381798,12240276
2024-07-25,248.4873504638672,248.80601527438333,241.8443434436857,243.16804645535788,21887890
2024-07-26,257.2874755859375,259.1259436802392,249.296273587303,250.03166082502366,26153996
2024-07-29,257.0914001464844,260.10646998310244,256.33147603327836,258.85631761557863,12011554
2024-07-30,255.6696319580078,258.3415449304687,254.81168017291384,257.0913925996427,10816526
2024-07-31,255.91476440429688,257.33652506462545,254.6646120570336,255.8167067858287,7758508
2024-08-01,255.6941375732422,258.26799291535445,253.7085980082094,256.40501789042224,10759752
2024-08-02,246.18313598632812,254.56655364861462,245.61934208561564,252.48295643531347,15652228
2024-08-05,237.77520751953125,243.09451154602942,235.44648126031936,240.2264983187017,21938080
2024-08-06,239.9813690185547,244.81041488078716,238.55962334863892,240.10393355840074,11271584
2024-08-07,243.85440063476562,245.17810362336917,241.5256744240126,244.49174520618232,7079826
2024-08-08,238.90280151367188,242.18753725455517,238.43706522661606,242.18753725455517,13160570
2024-08-09,240.86383056640625,243.3886720862565,240.0549075861641,242.84938511226443,6065948
