Price,Close,High,Low,Open,Volume
Ticker,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS
Date,,,,,
2024-07-01,259.20245361328125,261.90888567620647,257.92044270002015,261.14919053231733,11750972
2024-07-02,261.0067138671875,265.70738123402873,257.82543657012855,259.43982474490707,24470518
2024-07-03,260.8642883300781,263.71318833085576,260.19953340435956,262.09880007154464,9125400
2024-07-04,263.0959167480469,264.85274429989516,259.2973832221093,261.1491799082082,13444669
2024-07-05,273.6843566894531,274.72893024205644,262.5736343490258,263.28585939698877,39781962
2024-07-08,284.08282470703125,287.7389190788884,272.8771622228963,275.3936849269889,53136198
2024-07-09,282.46844482421875,286.6468256686308,278.57494238581984,285.6496932865663,18686252
2024-07-10,283.1331787109375,284.70006794900155,274.3016001105691,284.60512779800564,19278800
2024-07-11,289.4007263183594,291.7273393198481,280.28424153076924,284.88996848402894,36020507
2024-07-12,291.63238525390625,296.0481741972342,288.8784545458475,291.3474778824126,31788101
2024-07-15,306.2567443847656,307.34881690197386,293.1043171631476,296.0956563121993,51435537
2024-07-16,306.3992004394531,311.0998972040299,303.64526946790266,307.3013637314056,37468292
2024-07-18,314.9933776855469,316.5127677834716,305.4495456175972,308.72579209982786,48189915
2024-07-19,303.55029296875,316.4178421833151,302.0308738204698,316.22790392208884,26579496
2024-07-22,304.6423645019531,307.0639469122044,298.65968603993883,303.8826694206055,22234557
2024-07-23,298.3273010253906,305.2121425802397,282.42094295039465,303.9301318049591,37871058
2024-07-24,303.455322265625,309.34306056700905,296.3805712695126,297.28270555438763,28259305
2024-07-25,318.8868408203125,320.54869904461833,300.1790827692884,302.0308502594961,42054664
2024-07-26,314.8984069824219,321.4508709335627,313.4739570373692,319.5516043401591,25703985
2024-07-29,316.1329345703125,322.44799051478327,314.09122867585336,316.9875987842129,26721790
2024-07-30,315.18328857421875,321.21346586550436,314.32862439462514,315.2782577009533,19792253
2024-07-31,317.3674621582031,320.4537703997935,313.14158235828364,315.3257273678211,21393361
2024-08-01,324.5372009277344,327.3386309332137,320.1688816736438,320.7861375618227,36044960
2024-08-02,313.4739685058594,320.97606602816734,312.09698858306143,320.97606602816734,22939377
2024-08-05,294.6237487792969,307.01645248627034,290.5878070151969,304.21505147361296,37986023
2024-08-06,290.6827697753906,306.20928060599556,289.7806065145154,298.94456240544434,28386636
2024-08-07,312.5243225097656,314.28114989784626,296.2855874040206,296.66543492510357,66110716
2024-08-08,306.44671630859375,312.4293952639974,305.4970828883384,312.4293952639974,23478224
2024-08-09,315.800537109375,318.9343443359453,311.66965550697677,317.1300468918334,29814474
2024-08-12,324.10986328125,327.33863998036657,313.28404846921455,315.9905094173512,34754596
2024-08-13,318.9818420410156,327.62351147307413,316.18044099788546,326.7688472392465,28943385
2024-08-14,311.6221618652344,319.55160572311314,310.340151113037,318.93434987368727,17812763
2024-08-16,312.9991455078125,318.83938458193836,312.0969822689884,315.800546390592,16584396
2024-08-19,318.41204833984375,321.68829496564615,316.75018998946774,318.12716992912607,19636518
