Price,Close,High,Low,Open,Volume
Ticker,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS
Date,,,,,
2024-07-01,1445.9420166015625,1458.671128303858,1441.218340825182,1441.964184368821,6011806
2024-07-02,1411.0863037109375,1465.2346212922964,1409.1471589304854,1453.897774422279,7792632
2024-07-03,1411.9813232421875,1424.4618210805434,1400.6444765091244,1420.0364096546386,8261388
2024-07-04,1415.16357421875,1433.1134691546363,1403.6775352031366,1410.141512517214,9570938
2024-07-05,1421.776611328125,1425.6550219631522,1408.997849792008,1414.6165619971548,4881198
2024-07-08,1427.196533203125,1430.8759795297742,1415.2630362814846,1423.0695079056293,3261797
2024-07-09,1427.5943603515625,1433.6605304247516,1420.2353462032202,1428.0418179347562,2897480
2024-07-10,1437.041748046875,1440.721194515896,1418.2464653892682,1433.0141441224548,3416762
2024-07-11,1429.98095703125,1442.8094906268138,1420.0861476273647,1441.964225531988,4178558
2024-07-12,1425.3070068359375,1439.5774556414922,1413.5723532334725,1434.0085148141789,6342135
2024-07-15,1429.6329345703125,1432.0196582795406,1418.1470163974818,1425.3070661313552,3324806
2024-07-16,1458.372802734375,1465.1351663676537,1436.9919535977988,1443.9531602934283,6967651
2024-07-18,1475.427734375,1477.7149150912528,1450.96409022228,1457.8755252256838,6470342
2024-07-19,1453.6490478515625,1471.797907179964,1443.9033104492005,1471.797907179964,3858596
2024-07-22,1457.2789306640625,1463.8423298752298,1441.0195649336808,1441.9642515754642,3560584
2024-07-23,1457.5771484375,1461.8533667071597,1420.533585233526,1461.8533667071597,2936143
2024-07-24,1447.1353759765625,1467.4223454590735,1428.5888295597524,1457.8755719948952,4529339
2024-07-25,1441.118896484375,1445.9419937114606,1432.1190026427485,1436.9918713294776,4277756
2024-07-26,1506.00732421875,1511.5762651272996,1441.118935205884,1442.2128148032016,9564987
2024-07-29,1473.1405029296875,1516.548623885568,1468.864405875675,1516.548623885568,4589313
2024-07-30,1462.201416015625,1476.6708296605655,1455.9364029377712,1476.1736006197607,4263689
2024-07-31,1483.2840576171875,1495.8142056518918,1464.9860039282826,1469.6599085353043,5634305
2024-08-01,1497.1566162109375,1502.6261355660756,1476.7702258872416,1476.7702258872416,4531379
2024-08-02,1485.521484375,1496.8085589692664,1475.3779394237497,1485.8197489538632,3335905
2024-08-05,1457.5771484375,1479.753612013778,1443.4558923642464,1473.7868635782384,5111901
2024-08-06,1435.550048828125,1484.6265321267615,1423.1689725604576,1474.8807941212426,8249573
2024-08-07,1441.75,1454.9000244140625,1422.5999755859375,1452.0,5700734
2024-08-08,1451.800048828125,1466.5,1430.0,1435.0,5986360
2024-08-09,1464.0999755859375,1482.0,1457.300048828125,1465.0,3615910
2024-08-12,1458.5999755859375,1477.5,1445.0,1466.0,4028226
2024-08-13,1459.699951171875,1478.4000244140625,1450.3499755859375,1468.0,4495208
2024-08-14,1471.699951171875,1480.0999755859375,1453.0999755859375,1453.0999755859375,5891784
2024-08-16,1483.550048828125,1491.0,1468.0999755859375,1480.0,7176426
